id,edge_id,s_id,e_id,direction,class,attribute,width,length,speed_limit,line_string
302925,549639,659133,674746,2,0x01,0x02,11,228,80,"LINESTRING (116.48989 39.90646, 116.48989 39.90704, 116.48989 39.90714, 116.48989 39.90802, 116.48989 39.90813, 116.48989 39.9082, 116.48989 39.90827, 116.48989 39.90851)"
302926,549643,642248,674747,2,0x00,0x03,7,216,50,"LINESTRING (116.49182 39.90877, 116.49113 39.90896, 116.49108 39.90898, 116.49086 39.90908, 116.49075 39.90915, 116.49067 39.9092, 116.49058 39.90927, 116.49049 39.90936, 116.49046 39.90939, 116.49041 39.90944, 116.49034 39.90953, 116.49025 39.90969, 116.49018 39.90985, 116.49014 39.91, 116.49014 39.91004)"
302927,549644,674747,640320,2,0x00,0x03,7,46,50,"LINESTRING (116.49014 39.91004, 116.4901 39.91022, 116.49006 39.91045)"
302929,549646,674748,673743,3,0x00,0x02,11,9,60,"LINESTRING (116.47801 39.90834, 116.47791 39.90834)"
302938,549652,679120,674749,3,0x00,0x02,11,213,60,"LINESTRING (116.47694 39.90834, 116.47547 39.90835, 116.47445 39.90836)"
302939,549653,672222,674750,2,0x00,0x02,11,176,80,"LINESTRING (116.49358 39.87119, 116.49329 39.8712, 116.49152 39.87126)"
302940,549654,674750,658413,2,0x00,0x02,11,166,80,"LINESTRING (116.49152 39.87126, 116.49094 39.87127, 116.48958 39.87132)"
302945,549657,658411,674751,2,0x00,0x02,11,225,90,"LINESTRING (116.4896 39.87112, 116.49091 39.87109, 116.49223 39.87106)"
302946,549658,674751,658408,2,0x00,0x02,11,197,90,"LINESTRING (116.49223 39.87106, 116.49286 39.87105, 116.49453 39.87099)"
302949,549660,674752,654032,3,0x01,0x02,15,99,80,"LINESTRING (116.48854 39.87031, 116.48843 39.86968, 116.48838 39.86943)"
302956,549664,655822,674752,3,0x01,0x02,15,76,80,"LINESTRING (116.48866 39.87099, 116.48861 39.87069, 116.48854 39.87031)"
302959,549666,674753,659719,3,0x01,0x02,15,49,80,"LINESTRING (116.48906 39.87193, 116.48913 39.87237)"
302962,549669,659720,674753,3,0x01,0x02,15,108,80,"LINESTRING (116.48889 39.87097, 116.48891 39.87112, 116.48891 39.87114, 116.48895 39.87129, 116.48895 39.87132, 116.48903 39.87176, 116.48906 39.87193)"
302965,549671,686069,674754,2,0x03,0x02,15,92,60,"LINESTRING (116.42204 39.85313, 116.42206 39.85396)"
302968,549673,686013,674755,3,0x03,0x02,15,118,60,"LINESTRING (116.42191 39.85501, 116.42188 39.85407, 116.42187 39.85395)"
302983,549684,674758,654101,3,0x01,0x02,15,50,80,"LINESTRING (116.48995 39.91144, 116.48995 39.91189)"
302986,549686,640321,674758,3,0x01,0x02,15,150,80,"LINESTRING (116.48995 39.91009, 116.48995 39.91051, 116.48996 39.9107, 116.48996 39.91076, 116.48996 39.91084, 116.48996 39.91092, 116.48996 39.91096, 116.48995 39.91101, 116.48995 39.91144)"
302989,549688,658414,674759,2,0x00,0x02,11,161,80,"LINESTRING (116.48878 39.87133, 116.48872 39.87133, 116.48857 39.87133, 116.4878 39.87133, 116.48756 39.87133, 116.48697 39.87133, 116.48689 39.87133)"
303885,550888,654075,683016,2,0x03,0x0a,11,79,60,"LINESTRING (116.48943 39.89147, 116.48943 39.89076)"
303886,550890,683016,668692,2,0x03,0x0a,11,19,60,"LINESTRING (116.48943 39.89076, 116.48941 39.89059)"
303889,550897,669915,683018,2,0x03,0x0a,11,19,60,"LINESTRING (116.48944 39.88569, 116.48944 39.88552)"
303890,550899,683018,651045,2,0x03,0x0a,11,94,60,"LINESTRING (116.48944 39.88552, 116.48944 39.88543, 116.48945 39.88467)"
303920,550930,683027,670724,3,0x03,0x02,15,23,60,"LINESTRING (116.46298 39.87141, 116.46288 39.87141, 116.46271 39.87141)"
303921,550933,656724,683027,3,0x03,0x02,15,29,60,"LINESTRING (116.46332 39.87141, 116.46298 39.87141)"
304127,551172,674759,658363,2,0x00,0x02,11,473,60,"LINESTRING (116.48689 39.87133, 116.48679 39.87134, 116.48665 39.87134, 116.48606 39.87134, 116.48594 39.87134, 116.48564 39.87134, 116.48557 39.87134, 116.48391 39.87135, 116.48291 39.87135, 116.48232 39.87135, 116.48203 39.87134, 116.48135 39.87134)"
304132,551176,659052,674760,3,0x01,0x02,15,118,80,"LINESTRING (116.48926 39.8732, 116.48933 39.87356, 116.48942 39.8741, 116.48944 39.87425)"
304133,551177,674761,671061,3,0x01,0x02,15,50,80,"LINESTRING (116.48988 39.88388, 116.48988 39.88433)"
304136,551179,659725,674761,3,0x01,0x02,15,156,80,"LINESTRING (116.48987 39.88247, 116.48988 39.8829, 116.48988 39.88303, 116.48988 39.88331, 116.48988 39.88388)"
304138,551181,20000686057,674762,2,0x01,0x02,15,165,80,"LINESTRING (116.42357 39.83333, 116.42344 39.83372, 116.42342 39.83377, 116.42341 39.83382, 116.42335 39.83396, 116.4232 39.83425, 116.42311 39.83442, 116.4229 39.83472)"
304139,551182,674762,686076,2,0x01,0x02,15,77,80,"LINESTRING (116.4229 39.83472, 116.42269 39.83504, 116.4225 39.83534)"
304141,551185,686018,674763,2,0x03,0x0a,7,118,40,"LINESTRING (116.422 39.83961, 116.42201 39.83989, 116.42205 39.84058, 116.42205 39.84067)"
304143,551187,674763,686020,2,0x03,0x0a,7,97,40,"LINESTRING (116.42205 39.84067, 116.42208 39.84134, 116.42189 39.84148)"
304144,551188,674764,685991,2,0x01,0x02,15,48,80,"LINESTRING (116.42183 39.83942, 116.42183 39.83985)"
304146,551190,669067,674765,2,0x01,0x02,11,107,80,"LINESTRING (116.45269 39.86137, 116.45257 39.86128, 116.45198 39.86086, 116.45176 39.86072)"
304149,551192,674765,659011,2,0x01,0x02,11,26,80,"LINESTRING (116.45176 39.86072, 116.45153 39.86057)"
304151,551194,674766,659019,3,0x01,0x02,11,45,80,"LINESTRING (116.45023 39.85975, 116.45069 39.85994)"
304153,551197,674767,669917,3,0x01,0x02,15,52,80,"LINESTRING (116.48967 39.88563, 116.48967 39.88542, 116.48967 39.88516)"
304155,551199,651041,674767,3,0x01,0x02,15,94,80,"LINESTRING (116.48967 39.88648, 116.48967 39.88563)"
304158,551201,674768,672186,3,0x01,0x02,15,47,80,"LINESTRING (116.48967 39.87972, 116.48967 39.8793)"
304159,551202,656499,674768,3,0x01,0x02,15,305,80,"LINESTRING (116.48967 39.88247, 116.48967 39.88192, 116.48967 39.88178, 116.48967 39.88033, 116.48967 39.87972)"
304161,551204,674769,654049,3,0x01,0x02,15,88,80,"LINESTRING (116.48653 39.85776, 116.48651 39.85762, 116.4864 39.85697)"
304163,551206,659843,674769,3,0x01,0x02,15,47,80,"LINESTRING (116.4866 39.85818, 116.48653 39.85776)"
304166,551208,659828,674770,2,0x01,0x02,15,381,80,"LINESTRING (116.47263 39.8386, 116.47241 39.83845, 116.4723 39.83838, 116.47209 39.83824, 116.4719 39.83812, 116.47161 39.83794, 116.47111 39.8376, 116.47083 39.83742, 116.47073 39.83734, 116.4702 39.83698, 116.46994 39.8368, 116.46964 39.83659, 116.46934 39.83641, 116.46926 39.83636)"
304169,551210,674770,654065,2,0x01,0x02,15,115,80,"LINESTRING (116.46926 39.83636, 116.46819 39.83573)"
304172,551212,20000670997,674771,2,0x01,0x02,15,54,80,"LINESTRING (116.46024 39.83333, 116.46087 39.8334)"
304175,551214,674771,670929,2,0x01,0x02,15,136,80,"LINESTRING (116.46087 39.8334, 116.46101 39.83342, 116.46223 39.83359, 116.46236 39.83361, 116.46244 39.83362)"
304178,551216,654064,674772,2,0x01,0x02,15,199,80,"LINESTRING (116.47984 39.84303, 116.48107 39.84387, 116.48155 39.84425)"
304181,551218,674772,659144,2,0x01,0x02,15,146,80,"LINESTRING (116.48155 39.84425, 116.48166 39.84434, 116.48194 39.84459, 116.48267 39.84524)"
304184,551220,674773,654114,3,0x01,0x02,15,153,80,"LINESTRING (116.48563 39.85096, 116.48576 39.85155, 116.48589 39.85232)"
304187,551222,659831,674773,3,0x01,0x02,15,322,80,"LINESTRING (116.48474 39.84815, 116.48477 39.84823, 116.48478 39.84825, 116.48484 39.84837, 116.48499 39.84872, 116.48507 39.84891, 116.48509 39.84898, 116.48513 39.84906, 116.48529 39.84956, 116.48549 39.85031, 116.48563 39.85096)"
304192,551226,659844,674774,3,0x01,0x02,15,377,80,"LINESTRING (116.48682 39.85816, 116.48685 39.85836, 116.48694 39.85901, 116.48719 39.86041, 116.48738 39.86153)"
304197,551229,674775,20000686011,3,0x01,0x02,11,42,80,"LINESTRING (116.42325 39.8337, 116.42329 39.83357, 116.42337 39.83333)"
304200,551231,674776,669388,3,0x01,0x02,11,33,80,"LINESTRING (116.3779 39.87043, 116.37828 39.87045)"
304205,551234,669389,674776,3,0x01,0x02,11,20,80,"LINESTRING (116.37767 39.87041, 116.3779 39.87043)"
304209,551237,674777,639656,3,0x01,0x02,11,110,80,"LINESTRING (116.40421 39.87185, 116.4055 39.87189)"
304212,551239,659805,674777,3,0x01,0x02,11,121,80,"LINESTRING (116.40279 39.87181, 116.40421 39.87185)"
304215,551241,674778,659000,3,0x01,0x02,11,100,60,"LINESTRING (116.41409 39.87217, 116.41439 39.87216, 116.41472 39.87215, 116.41491 39.87212, 116.415 39.87211, 116.41511 39.87209, 116.41524 39.87205)"
304219,551244,659031,674778,3,0x01,0x02,11,8,60,"LINESTRING (116.414 39.87217, 116.41409 39.87217)"
304221,551246,655277,674779,2,0x01,0x02,11,364,80,"LINESTRING (116.42846 39.87114, 116.42929 39.8711, 116.42966 39.87109, 116.43044 39.87104, 116.43048 39.87104, 116.43179 39.87097, 116.43252 39.87093, 116.43271 39.87093)"
304223,551248,674779,655013,2,0x01,0x02,11,53,80,"LINESTRING (116.43271 39.87093, 116.43333 39.8709)"
304388,551427,677064,667776,3,0x03,0x0a,11,16,40,"LINESTRING (116.4596 39.90441, 116.45941 39.9044)"
304389,551429,658093,677064,3,0x03,0x0a,11,47,40,"LINESTRING (116.46015 39.90445, 116.45966 39.90442, 116.4596 39.90441)"
304394,551435,677066,661123,3,0x03,0x0a,11,9,40,"LINESTRING (116.45887 39.90437, 116.45876 39.90436)"
304395,551437,667776,677066,3,0x03,0x0a,11,46,40,"LINESTRING (116.45941 39.9044, 116.45887 39.90437)"
305350,552740,670113,674780,2,0x01,0x02,11,166,80,"LINESTRING (116.44633 39.87916, 116.44633 39.87926, 116.44632 39.87938, 116.4463 39.87944, 116.44628 39.87956, 116.44624 39.87978, 116.44619 39.88003, 116.44612 39.88034, 116.44607 39.8806, 116.44606 39.88064)"
305355,552743,674780,655015,2,0x01,0x02,11,47,80,"LINESTRING (116.44606 39.88064, 116.44598 39.88106)"
305358,552746,674781,659139,3,0x01,0x02,11,20,80,"LINESTRING (116.44566 39.88267, 116.44563 39.88283, 116.44563 39.88285)"
305361,552748,644656,674781,3,0x01,0x02,11,40,80,"LINESTRING (116.44573 39.88231, 116.44567 39.88263, 116.44566 39.88267)"
305364,552752,674782,641716,3,0x01,0x02,11,58,80,"LINESTRING (116.44448 39.89196, 116.44442 39.89248)"
305367,552754,641717,674782,3,0x01,0x02,11,64,80,"LINESTRING (116.44456 39.89139, 116.44448 39.89196)"
305368,552757,674783,661919,3,0x01,0x02,11,64,60,"LINESTRING (116.44414 39.89734, 116.44414 39.89738, 116.44412 39.8975, 116.44406 39.89768, 116.44405 39.89772, 116.44401 39.89781, 116.44397 39.8979)"
305371,552761,674784,639718,3,0x01,0x05,7,95,50,"LINESTRING (116.43435 39.90104, 116.43428 39.90104, 116.43424 39.90103, 116.43418 39.90102, 116.43413 39.90102, 116.43389 39.90096, 116.43347 39.90087, 116.43327 39.90083)"
305374,552764,655006,674784,3,0x01,0x05,7,196,50,"LINESTRING (116.4362 39.90166, 116.43606 39.90138, 116.43599 39.90125, 116.43594 39.9012, 116.43587 39.90115, 116.43581 39.90112, 116.43576 39.90111, 116.43568 39.90108, 116.43543 39.90107, 116.43459 39.90105, 116.43448 39.90105, 116.43435 39.90104)"
305377,552767,674785,639718,3,0x01,0x05,7,91,50,"LINESTRING (116.43433 39.90085, 116.43327 39.90083)"
305382,552771,661793,674785,3,0x01,0x05,7,595,50,"LINESTRING (116.44021 39.89942, 116.44006 39.8995, 116.43998 39.89955, 116.43981 39.89974, 116.43979 39.89977, 116.43967 39.89993, 116.43962 39.89999, 116.4395 39.90015, 116.43941 39.90026, 116.43935 39.90035, 116.4392 39.90053, 116.43901 39.90076, 116.4389 39.90087, 116.43879 39.90095, 116.43863 39.90102, 116.4385 39.90106, 116.43842 39.90107, 116.43819 39.90107, 116.43797 39.90106, 116.43678 39.90098, 116.43674 39.90098, 116.43654 39.90097, 116.4365 39.90096, 116.43631 39.90095, 116.43613 39.90092, 116.43599 39.9009, 116.43589 39.90089, 116.43546 39.90087, 116.43433 39.90085)"
305385,552773,674786,658424,3,0x01,0x02,15,35,80,"LINESTRING (116.43614 39.90513, 116.43609 39.90544)"
305388,552780,674787,641714,3,0x01,0x02,11,61,80,"LINESTRING (116.43594 39.90674, 116.43592 39.90729)"
305389,552782,641715,674787,3,0x01,0x02,11,51,80,"LINESTRING (116.43597 39.90628, 116.43595 39.90658, 116.43594 39.90674)"
305392,552786,674788,641722,3,0x01,0x02,11,106,80,"LINESTRING (116.43575 39.90993, 116.43572 39.91036, 116.43571 39.91071, 116.43569 39.91088)"
305397,552791,641723,674788,3,0x01,0x02,11,26,80,"LINESTRING (116.43576 39.9097, 116.43575 39.90993)"
305398,552793,641720,674789,2,0x01,0x02,11,77,80,"LINESTRING (116.43552 39.9111, 116.43557 39.91075, 116.4356 39.91041)"
305400,552796,674789,641721,2,0x01,0x02,11,78,80,"LINESTRING (116.4356 39.91041, 116.43563 39.90971)"
305401,552798,674790,20000780261,3,0x01,0x02,11,34,80,"LINESTRING (116.4349 39.91636, 116.43489 39.91667)"
305404,552805,674791,655010,3,0x01,0x02,11,79,80,"LINESTRING (116.43485 39.91462, 116.43486 39.91458, 116.43492 39.91391)"
305410,552816,674792,658990,2,0x01,0x02,15,102,80,"LINESTRING (116.43669 39.90041, 116.43685 39.90025, 116.4371 39.90008, 116.43736 39.89993, 116.4376 39.89983)"
305412,552820,674793,641719,3,0x01,0x02,11,62,60,"LINESTRING (116.42383 39.87143, 116.4231 39.87141)"
305414,552825,674794,669347,3,0x01,0x02,11,65,80,"LINESTRING (116.37942 39.85704, 116.38018 39.85703)"
305416,552827,20000670294,674794,3,0x01,0x02,11,378,80,"LINESTRING (116.375 39.85703, 116.37517 39.85704, 116.3763 39.85705, 116.37707 39.85704, 116.37921 39.85704, 116.37942 39.85704)"
305418,552830,685953,674795,2,0x01,0x02,11,221,80,"LINESTRING (116.40399 39.85699, 116.4044 39.85698, 116.40462 39.85698, 116.40498 39.85698, 116.40535 39.85698, 116.40596 39.85697, 116.40658 39.85698)"
305420,552833,674795,641736,2,0x01,0x02,11,80,80,"LINESTRING (116.40658 39.85698, 116.40713 39.85699, 116.40752 39.85699)"
305515,552917,675612,654934,3,0x03,0x0a,11,19,50,"LINESTRING (116.43957 39.85872, 116.43979 39.85871)"
305516,552919,653298,675612,3,0x03,0x0a,11,57,50,"LINESTRING (116.4389 39.85873, 116.43957 39.85872)"
305543,552943,677071,661902,3,0x03,0x0a,11,62,40,"LINESTRING (116.45845 39.90434, 116.45833 39.90433, 116.45773 39.90429)"
305544,552945,661123,677071,3,0x03,0x0a,11,27,40,"LINESTRING (116.45876 39.90436, 116.45845 39.90434)"
305594,553004,652114,677086,3,0x03,0x0a,11,6,40,"LINESTRING (116.45517 39.90414, 116.4551 39.90414)"
306185,553919,680680,655856,3,0x03,0x02,15,11,60,"LINESTRING (116.46143 39.87141, 116.4613 39.87141)"
306186,553920,670724,680680,3,0x03,0x02,15,109,60,"LINESTRING (116.46271 39.87141, 116.46247 39.87142, 116.46143 39.87141)"
306187,553922,655857,680681,2,0x03,0x02,15,11,60,"LINESTRING (116.4613 39.8713, 116.46143 39.8713)"
306188,553925,680681,656735,2,0x03,0x02,15,131,60,"LINESTRING (116.46143 39.8713, 116.46248 39.8713, 116.46296 39.87129)"
306189,553927,680680,680681,1,0x03,0x04,7,12,60,"LINESTRING (116.46143 39.87141, 116.46143 39.8713)"
306190,-553927,680681,680680,1,0x03,0x04,7,12,60,"LINESTRING (116.46143 39.8713, 116.46143 39.87141)"
306191,553929,680682,659209,3,0x03,0x02,11,63,60,"LINESTRING (116.4676 39.8714, 116.46686 39.8714)"
306192,553930,655034,680682,3,0x03,0x02,11,12,60,"LINESTRING (116.46774 39.8714, 116.4676 39.8714)"
306193,553932,659208,680683,2,0x03,0x02,15,63,60,"LINESTRING (116.46685 39.87128, 116.46759 39.87128)"
306194,553934,680683,655038,2,0x03,0x02,15,13,60,"LINESTRING (116.46759 39.87128, 116.46774 39.87128)"
306195,553936,680682,680683,1,0x03,0x04,7,13,60,"LINESTRING (116.4676 39.8714, 116.46759 39.87128)"
306196,-553936,680683,680682,1,0x03,0x04,7,13,60,"LINESTRING (116.46759 39.87128, 116.4676 39.8714)"
306197,553938,680684,655034,3,0x03,0x02,15,10,60,"LINESTRING (116.46786 39.8714, 116.46774 39.8714)"
306198,553940,655035,680684,3,0x03,0x02,15,109,60,"LINESTRING (116.46913 39.8714, 116.46786 39.8714)"
306199,553942,655038,680685,2,0x03,0x02,11,10,60,"LINESTRING (116.46774 39.87128, 116.46786 39.87128)"
306200,553944,680685,659086,2,0x03,0x02,11,109,60,"LINESTRING (116.46786 39.87128, 116.46891 39.87129, 116.46914 39.87129)"
306224,553982,680693,656053,3,0x01,0x02,11,47,60,"LINESTRING (116.44255 39.87082, 116.44245 39.87079, 116.44242 39.87078, 116.44238 39.87076, 116.44229 39.87074, 116.44224 39.87072, 116.44204 39.87067)"
306225,553987,680694,658993,3,0x01,0x02,11,104,60,"LINESTRING (116.44089 39.87046, 116.44103 39.87045, 116.44149 39.87046, 116.44157 39.87046, 116.44169 39.87047, 116.4421 39.87053)"
306226,553988,658994,680694,3,0x01,0x02,11,320,60,"LINESTRING (116.43716 39.87067, 116.43768 39.87064, 116.43855 39.87058, 116.43888 39.87056, 116.439 39.87055, 116.43938 39.87053, 116.43976 39.87051, 116.43984 39.8705, 116.44046 39.87047, 116.44089 39.87046)"
306231,553996,680698,654933,3,0x03,0x0a,11,109,50,"LINESTRING (116.44108 39.85913, 116.44076 39.85913, 116.44035 39.85915, 116.4398 39.85916)"
306232,553999,659833,680698,3,0x03,0x0a,11,49,50,"LINESTRING (116.44165 39.85912, 116.44108 39.85913)"
306233,554001,680699,659073,3,0x01,0x02,11,95,80,"LINESTRING (116.44181 39.85882, 116.44199 39.85882, 116.44244 39.85882, 116.44292 39.85881)"
306234,554003,642444,680699,3,0x01,0x02,11,14,80,"LINESTRING (116.44165 39.85883, 116.44181 39.85882)"
306243,554015,658437,680702,2,0x01,0x02,11,272,80,"LINESTRING (116.46096 39.87286, 116.46095 39.87215, 116.46094 39.87168, 116.46093 39.87152, 116.46093 39.87145, 116.46093 39.8714, 116.46093 39.87136, 116.46093 39.87086, 116.46092 39.87059, 116.46091 39.87041)"
306544,554305,674796,639636,3,0x01,0x02,11,91,80,"LINESTRING (116.42465 39.85786, 116.42479 39.85789, 116.42514 39.85795, 116.42569 39.85803)"
306547,554308,658428,674796,3,0x01,0x02,11,401,80,"LINESTRING (116.42006 39.85713, 116.42059 39.85719, 116.42082 39.85722, 116.42136 39.8573, 116.42169 39.85736, 116.422 39.85741, 116.42204 39.85741, 116.42218 39.85744, 116.42226 39.85746, 116.4225 39.8575, 116.42256 39.85751, 116.42274 39.85754, 116.42324 39.85763, 116.42465 39.85786)"
306552,554313,674797,642444,3,0x01,0x02,11,103,80,"LINESTRING (116.44045 39.85885, 116.44083 39.85885, 116.44165 39.85883)"
306555,554316,658430,674797,3,0x01,0x02,11,230,80,"LINESTRING (116.43776 39.85888, 116.4379 39.85889, 116.43832 39.85889, 116.43839 39.85889, 116.4386 39.85888, 116.43873 39.85888, 116.43885 39.85888, 116.43971 39.85886, 116.43979 39.85886, 116.44045 39.85885)"
306558,554319,658981,674798,2,0x01,0x02,11,76,80,"LINESTRING (116.45502 39.863, 116.45563 39.8635)"
306560,554322,674798,641724,2,0x01,0x02,11,88,80,"LINESTRING (116.45563 39.8635, 116.45634 39.86408)"
306562,554325,658983,674799,2,0x01,0x02,11,97,80,"LINESTRING (116.45622 39.8642, 116.45619 39.86417, 116.4557 39.86379, 116.45544 39.86356)"
306567,554330,674799,641711,2,0x01,0x02,11,68,80,"LINESTRING (116.45544 39.86356, 116.45522 39.86337, 116.45491 39.8631)"
306570,554333,674800,639634,3,0x01,0x02,11,108,80,"LINESTRING (116.46115 39.8728, 116.46115 39.87288, 116.46117 39.87377)"
306573,554336,671048,674800,3,0x01,0x02,11,404,80,"LINESTRING (116.46105 39.86916, 116.46107 39.86939, 116.4611 39.87059, 116.46111 39.87085, 116.46111 39.87105, 116.46111 39.87127, 116.46112 39.87133, 116.46112 39.87138, 116.46112 39.87143, 116.46112 39.87169, 116.46113 39.87215, 116.46115 39.8728)"
306578,554342,674801,655765,2,0x01,0x02,11,52,80,"LINESTRING (116.46127 39.87897, 116.46128 39.87944)"
306582,554348,674802,641728,2,0x01,0x02,11,51,80,"LINESTRING (116.46148 39.89006, 116.46149 39.89052)"
306585,554351,641728,674803,2,0x01,0x02,11,525,80,"LINESTRING (116.46149 39.89052, 116.46151 39.89123, 116.46152 39.8921, 116.46152 39.89256, 116.46154 39.89331, 116.46154 39.89334, 116.46154 39.89343, 116.46154 39.89351, 116.46156 39.89391, 116.46156 39.89426, 116.46156 39.8943, 116.46156 39.89434, 116.46156 39.89447, 116.46157 39.89475, 116.46157 39.89507, 116.46157 39.89525)"
306588,554354,674803,642420,2,0x01,0x02,11,101,80,"LINESTRING (116.46157 39.89525, 116.46158 39.89546, 116.46159 39.89616)"
306591,554357,674804,650726,3,0x01,0x03,11,90,40,"LINESTRING (116.439 39.90337, 116.43907 39.90337, 116.43966 39.90337, 116.43978 39.90337, 116.44005 39.90337)"
306596,554362,673746,674804,3,0x01,0x03,11,245,40,"LINESTRING (116.43621 39.90362, 116.43627 39.90357, 116.43637 39.90353, 116.43645 39.9035, 116.43658 39.90345, 116.43663 39.90343, 116.43674 39.90341, 116.43689 39.90337, 116.43703 39.90336, 116.43719 39.90336, 116.43735 39.90336, 116.43781 39.90337, 116.43876 39.90337, 116.43881 39.90337, 116.4389 39.90337, 116.439 39.90337)"
306599,554365,671060,674805,2,0x01,0x02,11,141,50,"LINESTRING (116.44582 39.90359, 116.44596 39.9036, 116.44686 39.90362, 116.44747 39.90363)"
306600,554367,674805,661119,2,0x01,0x02,11,105,50,"LINESTRING (116.44747 39.90363, 116.4487 39.90364)"
306605,554373,674806,652127,2,0x01,0x02,11,85,80,"LINESTRING (116.45434 39.9039, 116.45496 39.90394, 116.45533 39.90396)"
306610,554379,674807,652183,2,0x01,0x02,11,68,80,"LINESTRING (116.46463 39.90454, 116.46542 39.90458)"
306613,554381,685978,674808,2,0x01,0x02,11,516,80,"LINESTRING (116.47535 39.905, 116.47591 39.90502, 116.4768 39.90506, 116.47708 39.90507, 116.47762 39.9051, 116.47776 39.90511, 116.47779 39.90511, 116.47782 39.90511, 116.47786 39.90511, 116.47804 39.90512, 116.47845 39.90515, 116.47882 39.90517, 116.47891 39.90518, 116.47976 39.90523, 116.47983 39.90524, 116.48092 39.9053, 116.48139 39.90533)"
